wavelength,spectrum,dev
1.8896888557254856,157904.6519281043,188164.6568681886
1.8897028907664168,20621.719791675274,236100.3411058571
1.8897169240735703,100584.13936715653,286465.3912248766
1.8897309556472814,691551.1214761131,1313656.6868411966
1.8897449854878834,538708.9737730065,1943150.6006994545
1.8897590135957107,69954.8763888085,154125.4805837082
1.889773039971098,47507.94456687669,81929.1503027578
1.8897870646143748,-15041.271730859837,82344.11047652164
1.8898010875258764,-3111.0175511749153,562291.4042825049
1.8898151087059334,-260745.24297028696,226696.21292019324
1.8898291281548778,-435056.00792164594,729238.8722896462
1.8898431458730398,263653.1249551737,388410.515992678
1.8898571618607496,43728.728832303714,131919.87331287755
1.889871176118338,51858.232228236,88094.88790608343
1.8898851886461336,113502.33069765817,119321.5161055356
1.8898991994444656,304648.1122406813,320671.8773820756
1.8899132085136616,2383063.817483236,10350483.29032399
1.889927215854051,1492908.2775593325,6575321.745329289
1.8899412214659597,-25840.471850518003,332956.45487082563
1.8899552253497156,134556.68115090643,785895.2723275758
1.8899692275056434,260189.46523956957,257844.95514608562
1.8899832279340711,81100.13838637288,107481.17059213314
1.8899972266353229,58263.68754921942,104822.03089062349
1.8900112236097242,17075.81964157826,160274.72802897205
1.8900252188575986,-260730.7170587277,303303.8245393587
1.8900392123792706,1036648.8554014743,2890241.7507907148
1.8900532041750635,-108965.93758623986,198185.89848010257
1.8900671942453,54534.79024165425,64327.277278474256
1.8900811825903026,-43972.95628615091,125655.29636394297
1.8900951692103931,-625474.9828892837,974103.2324884144
1.890109154105893,-1143628.8118834067,2465177.405719813
1.8901231372771228,91069.66867285511,178323.5085297704
1.890137118724404,3969317.3132009436,40437680.042186074
1.8901510984480547,915583.5929116636,1652907.3505861755
1.8901650764483957,-301879.102604969,317315.25882365834
1.890179052725746,-395764.74569984584,897930.9751564148
1.890193027280423,64.69362929863462,211499.66155495163
1.890207000112745,-152759.39987551107,991756.460367576
1.89022097122303,74151.91947001548,79126.07899669262
1.8902349406115933,4258031.788958828,23472131.147211272
1.890248908278753,1393932.2463223664,2190216.6817370527
1.8902628742248244,-468214.4663929327,506161.6934368144
1.8902768384501232,-91544.13055655736,80823.0730765273
1.8902908009549637,31669.552336810953,61853.41070276579
1.89030476173966,215002.61726518144,271498.07752635557
1.8903187208045278,150736.86770511032,347275.4702533113
1.8903326781498784,75089.80384125277,74454.78895593892
1.8903466337760257,221127.824548723,121138.19008681198
1.8903605876832823,209703.25602966882,136621.91967305614
1.8903745398719605,220324.32090748372,141387.6464908315
1.89038849034237,203289.39913861948,220740.8427675349
1.8904024390948235,150678.7205365814,145994.98103245097
1.8904163861296308,170290.35821145168,375434.5310403672
1.8904303314471016,1027491.9787894248,8403306.934545321
1.8904442750475456,425370.5303454225,4260803.4679377405
1.8904582169312711,-343371.0684151562,1064501.3778316705
